suite	id	result
local	edge2_p7e_loki_tiny_csv_19996	UNSAT
local	edge2_p7e_loki_tiny_csv_2772	UNSAT
local	edge2_p7e_loki_tiny_csv_3928	UNSAT
local	edge2_p7e_loki_tiny_csv_3979	UNSAT
local	edge2_p7e_loki_tiny_csv_4581	UNSAT
local	edge2_p7e_loki_tiny_csv_4900	UNSAT
local	edge2_p7e_loki_tiny_csv_4917	UNSAT
local	edge2_p7e_qsynth_ea_csv_249	UNSAT
local	edge2_p7e_qsynth_ea_csv_309	UNSAT
local	edge2_p7e_qsynth_ea_csv_392	UNSAT
local	edge2_p9l_loki_tiny_csv_11431	UNKNOWN
local	edge2_p9l_loki_tiny_csv_12529	UNKNOWN
local	edge2_p9l_loki_tiny_csv_12689	UNKNOWN
local	edge2_p9l_loki_tiny_csv_13078	UNSAT
local	edge2_p9l_loki_tiny_csv_13174	UNSAT
local	edge2_p9l_loki_tiny_csv_14143	UNSAT
local	edge2_p9l_loki_tiny_csv_14221	UNSAT
local	edge2_p9l_loki_tiny_csv_14369	UNSAT
local	edge2_p9l_loki_tiny_csv_14497	UNSAT
local	edge2_p9l_loki_tiny_csv_14545	UNKNOWN
local	edge2_p9l_loki_tiny_csv_16073	UNKNOWN
local	edge2_p9l_loki_tiny_csv_17380	UNSAT
local	edge2_p9l_loki_tiny_csv_17524	UNSAT
local	edge2_p9l_loki_tiny_csv_17578	UNSAT
local	edge2_p9l_loki_tiny_csv_17633	UNSAT
local	edge2_p9l_loki_tiny_csv_17818	UNSAT
local	edge2_p9l_loki_tiny_csv_17825	UNSAT
local	edge2_p9l_loki_tiny_csv_17972	UNSAT
local	edge2_p9l_loki_tiny_csv_17980	UNSAT
local	edge2_p9l_loki_tiny_csv_17981	UNSAT
local	edge2_p9l_loki_tiny_csv_18104	UNSAT
local	edge2_p9l_loki_tiny_csv_18200	UNSAT
local	edge2_p9l_loki_tiny_csv_18437	UNSAT
local	edge2_p9l_loki_tiny_csv_18523	UNSAT
local	edge2_p9l_loki_tiny_csv_18631	UNKNOWN
local	edge2_p9l_loki_tiny_csv_18685	UNSAT
local	edge2_p9l_loki_tiny_csv_19329	UNKNOWN
local	edge2_p9l_loki_tiny_csv_19565	UNSAT
local	edge2_p9l_loki_tiny_csv_19597	UNSAT
local	edge2_p9l_loki_tiny_csv_19704	UNSAT
local	edge2_p9l_loki_tiny_csv_19728	UNSAT
local	edge2_p9l_loki_tiny_csv_19966	UNKNOWN
local	edge2_p9l_loki_tiny_csv_22103	UNSAT
local	edge2_p9l_loki_tiny_csv_23004	UNSAT
local	edge2_p9l_loki_tiny_csv_2319	UNSAT
local	edge2_p9l_loki_tiny_csv_23488	UNSAT
local	edge2_p9l_loki_tiny_csv_23652	UNKNOWN
local	edge2_p9l_loki_tiny_csv_23810	UNSAT
local	edge2_p9l_loki_tiny_csv_23816	UNSAT
local	edge2_p9l_loki_tiny_csv_24044	UNSAT
local	edge2_p9l_loki_tiny_csv_24286	UNSAT
local	edge2_p9l_loki_tiny_csv_24338	UNSAT
local	edge2_p9l_loki_tiny_csv_24490	UNSAT
local	edge2_p9l_loki_tiny_csv_24796	UNSAT
local	edge2_p9l_loki_tiny_csv_24869	UNKNOWN
local	edge2_p9l_loki_tiny_csv_24932	UNKNOWN
local	edge2_p9l_loki_tiny_csv_2499	UNSAT
local	edge2_p9l_loki_tiny_csv_2631	UNSAT
local	edge2_p9l_loki_tiny_csv_2729	UNSAT
local	edge2_p9l_loki_tiny_csv_2929	UNSAT
local	edge2_p9l_loki_tiny_csv_3312	UNSAT
local	edge2_p9l_loki_tiny_csv_3424	UNSAT
local	edge2_p9l_loki_tiny_csv_3894	UNSAT
local	edge2_p9l_loki_tiny_csv_3919	UNSAT
local	edge2_p9l_loki_tiny_csv_4081	UNSAT
local	edge2_p9l_loki_tiny_csv_4087	UNKNOWN
local	edge2_p9l_loki_tiny_csv_4220	UNSAT
local	edge2_p9l_loki_tiny_csv_4310	UNKNOWN
local	edge2_p9l_loki_tiny_csv_4549	UNSAT
local	edge2_p9l_loki_tiny_csv_4583	UNSAT
local	edge2_p9l_loki_tiny_csv_4752	UNSAT
local	edge2_p9l_loki_tiny_csv_7246	UNSAT
local	edge2_p9l_loki_tiny_csv_7492	UNSAT
local	edge2_p9l_loki_tiny_csv_8173	UNSAT
local	edge2_p9l_loki_tiny_csv_8341	UNSAT
local	edge2_p9l_loki_tiny_csv_8584	UNSAT
local	edge2_p9l_loki_tiny_csv_8982	UNSAT
local	edge2_p9l_loki_tiny_csv_9594	UNSAT
local	edge2_p9l_loki_tiny_csv_9810	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_19	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_20	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_21	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_22	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_23	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_24	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_125_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_15	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_134_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_19	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_20	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_21	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_22	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_134_23	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_24	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_134_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_0	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_139_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_12	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_139_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_139_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_19	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_20	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_21	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_13_22	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_23	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_13_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_0	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_210_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_15	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_210_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_19	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_20	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_21	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_210_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_210_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_15	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_234_16	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_234_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_234_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_16	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_249_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_18	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_249_19	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_20	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_21	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_22	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_23	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_24	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_25	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_26	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_249_27	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_249_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_19	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_20	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_25_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_19	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_20	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_260_21	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_22	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_23	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_24	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_25	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_26	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_260_27	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_260_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_260_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_12	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_294_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_294_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_11	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_369_12	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_369_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_16	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_369_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_369_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_18	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_19	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_20	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_21	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_22	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_23	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_24	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_392_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_10	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_423_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_423_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_12	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_481_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_481_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_1	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_12	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_486_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_486_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_0	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_53_1	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_53_10	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_11	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_12	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_13	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_14	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_15	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_16	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_17	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_18	UNKNOWN
structured_lemma	structured_lemma_qsynth_ea_csv_53_2	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_3	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_4	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_5	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_6	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_7	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_8	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_53_9	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_77_0	UNSAT
structured_lemma	structured_lemma_qsynth_ea_csv_77_1	UNSAT
