suite	id	result
local_bits	edge2_p11b_qsynth_ea_csv_139_bits15_0	UNKNOWN
local_bits	edge2_p11b_qsynth_ea_csv_139_bits31_16	UNKNOWN
local_bits	edge2_p11b_qsynth_ea_csv_139_bits47_32	UNKNOWN
local_bits	edge2_p11b_qsynth_ea_csv_139_bits63_48	UNKNOWN
local_bits	edge2_p11b_qsynth_ea_csv_25_bits15_0	UNSAT
local_bits	edge2_p11b_qsynth_ea_csv_25_bits31_16	UNSAT
local_bits	edge2_p11b_qsynth_ea_csv_25_bits47_32	UNSAT
local_bits	edge2_p11b_qsynth_ea_csv_25_bits63_48	UNSAT
local_bits	edge2_p11b_qsynth_ea_csv_423_bits15_0	UNSAT
local_bits	edge2_p11b_qsynth_ea_csv_423_bits31_16	UNSAT
local_bits	edge2_p11b_qsynth_ea_csv_423_bits47_32	UNSAT
local_bits	edge2_p11b_qsynth_ea_csv_423_bits63_48	UNKNOWN
local_bits	edge2_p9l_loki_tiny_csv_19966_bits15_0	UNSAT
local_bits	edge2_p9l_loki_tiny_csv_19966_bits31_16	UNSAT
local_bits	edge2_p9l_loki_tiny_csv_19966_bits47_32	UNKNOWN
local_bits	edge2_p9l_loki_tiny_csv_19966_bits63_48	UNKNOWN
local_bits	edge2_p9l_loki_tiny_csv_23652_bits15_0	UNSAT
local_bits	edge2_p9l_loki_tiny_csv_23652_bits31_16	UNSAT
local_bits	edge2_p9l_loki_tiny_csv_23652_bits47_32	UNSAT
local_bits	edge2_p9l_loki_tiny_csv_23652_bits63_48	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_134_15_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_134_15_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_134_15_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_134_15_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_134_22_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_134_22_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_134_22_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_134_22_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_139_0_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_139_0_bits31_16	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_139_0_bits47_32	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_139_0_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_139_12_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_139_12_bits31_16	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_139_12_bits47_32	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_139_12_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_13_21_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_13_21_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_13_21_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_13_21_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_0_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_0_bits31_16	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_0_bits47_32	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_0_bits63_48	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_15_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_15_bits31_16	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_15_bits47_32	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_15_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_21_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_21_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_21_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_210_21_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_234_15_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_234_15_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_234_15_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_234_15_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_234_16_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_234_16_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_234_16_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_234_16_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_16_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_16_bits31_16	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_16_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_16_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_18_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_18_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_18_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_18_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_26_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_26_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_26_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_249_26_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_20_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_20_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_20_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_20_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_26_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_26_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_26_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_26_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_27_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_27_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_27_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_260_27_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_294_12_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_294_12_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_294_12_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_294_12_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_11_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_11_bits31_16	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_11_bits47_32	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_11_bits63_48	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_12_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_12_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_12_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_12_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_16_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_16_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_16_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_369_16_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_423_10_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_423_10_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_423_10_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_423_10_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_481_12_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_481_12_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_481_12_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_481_12_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_486_12_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_486_12_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_486_12_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_486_12_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_0_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_0_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_0_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_0_bits63_48	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_1_bits15_0	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_1_bits31_16	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_1_bits47_32	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_1_bits63_48	UNSAT
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_18_bits15_0	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_18_bits31_16	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_18_bits47_32	UNKNOWN
structured_lemma_bits	structured_lemma_qsynth_ea_csv_53_18_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_13_bits15_0	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_13_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_13_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_13_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_139_bits15_0	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_139_bits31_16	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_139_bits47_32	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_139_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_210_bits15_0	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_210_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_210_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_210_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_234_bits15_0	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_234_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_234_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_234_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_249_bits15_0	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_249_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_249_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_249_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_25_bits15_0	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_25_bits31_16	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_25_bits47_32	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_25_bits63_48	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_260_bits15_0	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_260_bits31_16	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_260_bits47_32	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_260_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_294_bits15_0	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_294_bits31_16	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_294_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_294_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_369_bits15_0	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_369_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_369_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_369_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_392_bits15_0	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_392_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_392_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_392_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_423_bits15_0	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_423_bits31_16	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_423_bits47_32	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_423_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_481_bits15_0	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_481_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_481_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_481_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_486_bits15_0	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_486_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_486_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_486_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_53_bits15_0	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_53_bits31_16	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_53_bits47_32	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_53_bits63_48	UNKNOWN
structured_bridge_bits	structured_bridge_qsynth_ea_csv_77_bits15_0	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_77_bits31_16	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_77_bits47_32	UNSAT
structured_bridge_bits	structured_bridge_qsynth_ea_csv_77_bits63_48	UNSAT
